id,full_name,age,gender,device_type,ad_position,Product_Category,color_name,hex_code,r,g,b,Mood,Season,Time_Spent_sec,click
1001,User1001,23.0,Non-Binary,,,Home_Decor,Castleton green,#00563F,0,86,63,Sad,Monsoon,13,0
2964,User2964,,Non-Binary,Mobile,Side,Fashion,Medium violet-red,#C71585,199,21,133,Happy,Monsoon,280,1
9143,User9143,49.0,Non-Binary,,Side,Fashion,Charm pink,#E68FAC,230,143,172,Neutral,Spring,63,0
2804,User2804,,Female,Tablet,Bottom,Food,Jungle green,#29AB87,41,171,135,Calm,Winter,89,1
2129,User2129,47.0,,,Bottom,Home_Decor,Raisin black,#242124,36,33,36,Happy,Summer,154,1
4390,User4390,64.0,Female,Tablet,Bottom,Food,Dodger blue,#1E90FF,30,144,255,Calm,Spring,64,0
4483,User4483,,Non-Binary,,Top,Food,Magenta (process),#FF0090,255,0,144,Angry,Autumn,129,1
1395,User1395,52.0,,Desktop,Side,Tech,Old burgundy,#43302E,67,48,46,Sad,Summer,45,0
8647,User8647,,Female,,Top,Home_Decor,Coffee,#6F4E37,111,78,55,Neutral,Monsoon,177,1
8127,User8127,,Male,Tablet,Bottom,Food,Maximum Purple,#733380,115,51,128,Happy,Autumn,264,1
3429,User3429,59.0,,,Side,Tech,Spanish bistre,#807532,128,117,50,Sad,Summer,177,1
3508,User3508,,,Tablet,,Food,Green-cyan,#009966,0,153,102,Neutral,Autumn,190,0
8222,User8222,27.0,,,Side,Food,Cerise,#DE3163,222,49,99,Neutral,Monsoon,245,1
5085,User5085,,,,Top,Home_Decor,Pixie Powder,#391285,57,18,133,Angry,Spring,98,1
7110,User7110,44.0,Non-Binary,Desktop,,Fashion,Aqua,#00FFFF,0,255,255,Calm,Autumn,67,0
5647,User5647,46.0,,Tablet,Side,Fashion,Light steel blue,#B0C4DE,176,196,222,Calm,Spring,225,1
7138,User7138,26.0,Male,Tablet,,Home_Decor,Mordant red 19,#AE0C00,174,12,0,Sad,Monsoon,12,1
7138,User7138,26.0,Male,,Top,Fashion,Maya blue,#73C2FB,115,194,251,Angry,Monsoon,217,1
6248,User6248,48.0,Female,Mobile,,Sports,Umber,#635147,99,81,71,Neutral,Autumn,213,1
5766,User5766,,Male,Desktop,Side,Fashion,Indian red,#CD5C5C,205,92,92,Angry,Autumn,213,1
7629,User7629,52.0,Female,Mobile,,Food,Very light malachite green,#64E986,100,233,134,Angry,Monsoon,89,0
4181,User4181,59.0,Female,Tablet,Bottom,Food,Imperial purple,#66023C,102,2,60,Sad,Autumn,211,0
8018,User8018,,,,Side,Tech,Royal blue,#4169E1,65,105,225,Calm,Autumn,157,1
5740,User5740,,,Mobile,Side,Home_Decor,Eggplant,#614051,97,64,81,Angry,Autumn,165,0
2815,User2815,,,Desktop,Top,Tech,Palatinate purple,#682860,104,40,96,Angry,Autumn,120,0
1704,User1704,,Female,Tablet,,Food,Seashell,#FFF5EE,255,245,238,Angry,Summer,255,1
5066,User5066,46.0,Non-Binary,Mobile,Side,Food,Lavender blush,#FFF0F5,255,240,245,Happy,Monsoon,187,1
3714,User3714,,,Desktop,Side,Tech,Eerie black,#1B1B1B,27,27,27,Angry,Monsoon,168,0
3854,User3854,56.0,,Tablet,Bottom,Sports,Maximum Purple,#733380,115,51,128,Angry,Winter,84,1
3467,User3467,37.0,Female,Tablet,Bottom,Fashion,Folly,#FF004F,255,0,79,Neutral,Spring,11,0
5804,User5804,27.0,Female,Desktop,Top,Sports,Pink Sherbet,#F78FA7,247,143,167,Happy,Winter,91,0
6630,User6630,47.0,,,,Sports,Dark salmon,#E9967A,233,150,122,Angry,Autumn,12,0
7674,User7674,43.0,Female,Tablet,Bottom,Sports,International orange (aerospace),#FF4F00,255,79,0,Angry,Autumn,40,1
6629,User6629,64.0,Male,Tablet,Side,Sports,Vivid auburn,#922724,146,39,36,Sad,Summer,255,0
1704,User1704,,Female,Tablet,Bottom,Fashion,Smitten,#C84186,200,65,134,Sad,Summer,104,1
5569,User5569,,,Mobile,Bottom,Home_Decor,Jazzberry jam,#A50B5E,165,11,94,Happy,Summer,83,1
9044,User9044,29.0,,Desktop,Bottom,Tech,Pistachio,#93C572,147,197,114,Neutral,Summer,290,0
2289,User2289,,,Desktop,Bottom,Sports,Cobalt Blue,#0047AB,0,71,171,Happy,Summer,275,1
8932,User8932,27.0,,Tablet,Side,Sports,Rich black,#004040,0,64,64,Happy,Summer,225,0
5514,User5514,31.0,,,,Tech,Tuscan tan,#A67B5B,166,123,91,Sad,Summer,200,1
2555,User2555,,Non-Binary,Tablet,,Tech,Vanilla,#F3E5AB,243,229,171,Sad,Summer,230,1
4763,User4763,48.0,,Mobile,Bottom,Home_Decor,Rusty red,#DA2C43,218,44,67,Neutral,Summer,91,0
2400,User2400,39.0,Non-Binary,Tablet,Top,Food,Baby powder,#FEFEFA,254,254,250,Angry,Monsoon,62,0
487,User487,,,Mobile,Side,Home_Decor,Persian indigo,#32127A,50,18,122,Neutral,Summer,174,1
5596,User5596,43.0,,Tablet,,Food,Chocolate (traditional),#7B3F00,123,63,0,Angry,Spring,101,1
2581,User2581,,Female,Mobile,Bottom,Fashion,Maximum Purple,#733380,115,51,128,Calm,Summer,150,1
9431,User9431,,,,Top,Home_Decor,Kobe,#882D17,136,45,23,Sad,Autumn,22,1
4091,User4091,,,Tablet,Top,Fashion,Rich lilac,#B666D2,182,102,210,Calm,Autumn,188,0
6980,User6980,62.0,,Desktop,Bottom,Tech,Café au lait,#A67B5B,166,123,91,Calm,Summer,147,1
9990,User9990,,Male,Desktop,Side,Home_Decor,Sizzling Sunrise,#FFDB00,255,219,0,Sad,Summer,66,1
7450,User7450,,,Desktop,Side,Tech,Alloy orange,#C46210,196,98,16,Calm,Autumn,167,1
2336,User2336,,,Tablet,Side,Sports,Cadet grey,#91A3B0,145,163,176,Happy,Spring,44,1
9290,User9290,61.0,,Desktop,Bottom,Tech,Mint,#3EB489,62,180,137,Angry,Winter,183,1
8874,User8874,54.0,,Mobile,Bottom,Sports,Sapphire,#0F52BA,15,82,186,Neutral,Monsoon,239,0
9660,User9660,,Male,Desktop,Top,Food,French blue,#0072BB,0,114,187,Sad,Autumn,64,1
8883,User8883,,Female,Mobile,Bottom,Sports,Violet (web),#EE82EE,238,130,238,Happy,Summer,232,1
8413,User8413,,Male,,Side,Food,Medium orchid,#BA55D3,186,85,211,Neutral,Monsoon,243,0
8127,User8127,,Male,,Bottom,Sports,Red-brown,#A52A2A,165,42,42,Neutral,Summer,60,1
3060,User3060,,,Tablet,Bottom,Sports,Orange-red,#FF4500,255,69,0,Neutral,Winter,238,1
2602,User2602,61.0,Female,Desktop,Side,Fashion,Blue Bolt,#00B9FB,0,185,251,Calm,Winter,88,1
1549,User1549,56.0,,Desktop,Top,Fashion,Middle Green Yellow,#ACBF60,172,191,96,Calm,Autumn,207,1
1205,User1205,48.0,Male,,Bottom,Tech,Ferrari Red,#FF2800,255,40,0,Calm,Monsoon,45,0
1041,User1041,37.0,,Mobile,Side,Fashion,Steel pink,#CC33CC,204,51,204,Calm,Monsoon,21,1
7542,User7542,42.0,Non-Binary,Tablet,Bottom,Food,Light salmon,#FFA07A,255,160,122,Happy,Winter,109,0
1975,User1975,30.0,Female,Mobile,Top,Fashion,Pale plum,#DDA0DD,221,160,221,Calm,Summer,29,1
8131,User8131,35.0,,,,Tech,Straw,#E4D96F,228,217,111,Sad,Autumn,97,0
6764,User6764,,Female,Mobile,Side,Home_Decor,MSU Green,#18453B,24,69,59,Neutral,Spring,219,0
5405,User5405,29.0,,Tablet,Side,Food,Daffodil,#FFFF31,255,255,49,Happy,Winter,188,0
7065,User7065,57.0,,Desktop,Side,Home_Decor,Sky magenta,#CF71AF,207,113,175,Calm,Winter,221,1
400,User400,52.0,Non-Binary,Tablet,Side,Food,Peru,#CD853F,205,133,63,Neutral,Autumn,155,1
1935,User1935,30.0,Female,,,Tech,Carnation pink,#FFA6C9,255,166,201,Happy,Summer,262,1
9892,User9892,51.0,,,Side,Fashion,Tiffany Blue,#0ABAB5,10,186,181,Neutral,Monsoon,123,1
6254,User6254,58.0,Male,Desktop,Bottom,Home_Decor,Blue-gray,#6699CC,102,153,204,Happy,Winter,138,0
393,User393,40.0,,Desktop,Bottom,Home_Decor,Indian yellow,#E3A857,227,168,87,Angry,Autumn,211,1
750,User750,,,Mobile,Bottom,Fashion,Dirt,#9B7653,155,118,83,Happy,Autumn,267,0
8964,User8964,,,Desktop,,Tech,Blue sapphire,#126180,18,97,128,Calm,Autumn,194,0
2637,User2637,20.0,Non-Binary,Mobile,Top,Fashion,Indian red,#CD5C5C,205,92,92,Neutral,Monsoon,162,0
9227,User9227,,Non-Binary,Mobile,Side,Sports,Deep magenta,#CC00CC,204,0,204,Neutral,Winter,80,1
3393,User3393,,Male,Tablet,,Sports,Middle Purple,#D982B5,217,130,181,Neutral,Autumn,56,1
2804,User2804,,Female,Tablet,Bottom,Sports,Dark purple,#301934,48,25,52,Sad,Monsoon,230,1
157,User157,,Male,Mobile,Top,Home_Decor,Yellow (process),#FFEF00,255,239,0,Sad,Summer,98,0
7,User7,,Female,,Bottom,Home_Decor,Sky magenta,#CF71AF,207,113,175,Calm,Spring,296,1
6133,User6133,,,Mobile,Top,Tech,Dark vanilla,#D1BEA8,209,190,168,Angry,Winter,295,0
2309,User2309,22.0,Male,Tablet,,Food,Tenné (tawny),#CD5700,205,87,0,Sad,Monsoon,182,1
6198,User6198,47.0,,Mobile,Bottom,Fashion,Laurel green,#A9BA9D,169,186,157,Happy,Spring,110,0
2431,User2431,54.0,,Desktop,Top,Food,Neon Carrot,#FFA343,255,163,67,Calm,Spring,80,1
7425,User7425,53.0,,Desktop,Bottom,Home_Decor,Imperial purple,#66023C,102,2,60,Angry,Monsoon,8,0
4108,User4108,36.0,,Tablet,Top,Fashion,Metallic Sunburst,#9C7C38,156,124,56,Happy,Monsoon,191,1
9516,User9516,28.0,Female,Desktop,Top,Home_Decor,Light cornflower blue,#93CCEA,147,204,234,Neutral,Monsoon,24,1
6705,User6705,,,Desktop,Bottom,Tech,Light cobalt blue,#88ACE0,136,172,224,Sad,Autumn,279,0
6365,User6365,,,,Bottom,Fashion,Pineapple,#563C5C,86,60,13,Happy,Summer,140,1
6986,User6986,,Female,Mobile,Side,Home_Decor,Rich electric blue,#0892D0,8,146,208,Angry,Autumn,31,0
5338,User5338,51.0,,,Top,Sports,Blue (NCS),#0087BD,0,135,189,Calm,Spring,140,1
250,User250,,,Mobile,Bottom,Sports,Dark purple,#301934,48,25,52,Happy,Spring,22,1
6287,User6287,40.0,,Tablet,,Home_Decor,Brandeis blue,#0070FF,0,112,255,Calm,Spring,289,1
4047,User4047,,Male,Tablet,Top,Food,Old gold,#CFB53B,207,181,59,Neutral,Monsoon,142,0
606,User606,,,Desktop,Bottom,Tech,French violet,#8806CE,136,6,206,Angry,Winter,236,1
6462,User6462,36.0,,Tablet,Side,Tech,Heat Wave,#FF7A00,255,122,0,Angry,Autumn,261,1
5447,User5447,,Female,Desktop,Bottom,Home_Decor,Harvest gold,#DA9100,218,145,0,Sad,Winter,223,0
3507,User3507,60.0,,Tablet,,Tech,Pink raspberry,#980036,152,0,54,Angry,Summer,136,0
5418,User5418,34.0,Male,Mobile,Top,Fashion,Medium Persian blue,#0067A5,0,103,165,Happy,Summer,260,1
8459,User8459,38.0,,Tablet,Bottom,Tech,Dark powder blue,#003399,0,51,153,Happy,Autumn,100,1
6287,User6287,,Female,Tablet,Bottom,Sports,Medium blue,#0000CD,0,0,205,Happy,Spring,278,1
6202,User6202,,Female,Tablet,Bottom,Home_Decor,Medium candy apple red,#E2062C,226,6,44,Neutral,Summer,19,1
6708,User6708,,,Desktop,Top,Fashion,Sand,#C2B280,194,178,128,Angry,Winter,183,1
5414,User5414,,Female,Desktop,Bottom,Tech,Italian sky blue,#B2FFFF,178,255,255,Angry,Winter,264,1
3658,User3658,45.0,,Desktop,Side,Sports,Red,#FF0000,255,0,0,Happy,Monsoon,92,1
2023,User2023,19.0,,,,Food,Teal deer,#99E6B3,153,230,179,Sad,Spring,98,1
250,User250,,Non-Binary,Mobile,,Tech,Telemagenta,#CF3476,207,52,118,Sad,Monsoon,32,1
9496,User9496,,Male,,Bottom,Sports,Deep mauve,#D473D4,212,115,212,Angry,Autumn,189,0
8906,User8906,,,Desktop,Top,Sports,Sienna,#882D17,136,45,23,Angry,Summer,79,1
2876,User2876,23.0,,,Top,Sports,Permanent Geranium Lake,#E12C2C,225,44,44,Calm,Monsoon,58,1
6237,User6237,32.0,Non-Binary,,Top,Sports,Ocean Boat Blue,#0077BE,0,119,190,Angry,Monsoon,51,1
284,User284,,Non-Binary,Tablet,Side,Food,Crimson glory,#BE0032,190,0,50,Happy,Autumn,252,1
2485,User2485,57.0,,Mobile,Bottom,Home_Decor,Redwood,#A45A52,164,90,82,Neutral,Winter,238,1
8112,User8112,,,,,Sports,Vivid auburn,#922724,146,39,36,Angry,Winter,122,0
1935,User1935,30.0,Female,Desktop,Bottom,Home_Decor,Old lavender,#796878,121,104,120,Angry,Autumn,264,1
2251,User2251,,Male,Mobile,,Food,Arylide yellow,#E9D66B,233,214,107,Happy,Winter,234,0
3164,User3164,,Female,Desktop,Bottom,Food,Papaya whip,#FFEFD5,255,239,213,Calm,Autumn,294,1
6861,User6861,,Non-Binary,Tablet,Side,Fashion,Teal deer,#99E6B3,153,230,179,Angry,Winter,245,1
4462,User4462,,,,Bottom,Fashion,Deep jungle green,#004B49,0,75,73,Sad,Autumn,186,1
4848,User4848,,Female,Desktop,Bottom,Sports,Straw,#E4D96F,228,217,111,Sad,Winter,105,1
3445,User3445,54.0,,Mobile,,Home_Decor,Pink Flamingo,#FC74FD,252,116,253,Sad,Monsoon,252,0
315,User315,,Non-Binary,Desktop,,Food,Absolute zero,#0048BA,0,72,186,Neutral,Monsoon,117,1
4437,User4437,,,Desktop,,Tech,Kobicha,#6B4423,107,68,35,Neutral,Winter,225,0
8208,User8208,,Female,,Top,Fashion,Flamingo pink,#FC8EAC,252,142,172,Angry,Autumn,152,1
9157,User9157,,,Mobile,Bottom,Fashion,Azure,#007FFF,0,127,255,Angry,Monsoon,201,1
1020,User1020,,,,Side,Tech,Purple (HTML),#800080,128,0,128,Angry,Summer,73,1
6161,User6161,61.0,Female,Tablet,Bottom,Home_Decor,Harvest gold,#DA9100,218,145,0,Neutral,Winter,292,1
2691,User2691,,Non-Binary,,Bottom,Home_Decor,Sunset orange,#FD5E53,253,94,83,Angry,Summer,28,1
5514,User5514,31.0,,Desktop,Side,Home_Decor,Brown Yellow,#cc9966,204,153,102,Happy,Summer,190,1
966,User966,,Male,Desktop,Bottom,Sports,UA blue,#0033AA,0,51,170,Calm,Spring,174,1
1905,User1905,62.0,,Mobile,,Sports,Tiger's eye,#E08D3C,224,141,60,Sad,Summer,295,1
2017,User2017,,Male,Tablet,Bottom,Tech,Light grayish magenta,#CC99CC,204,153,204,Sad,Summer,36,1
5110,User5110,44.0,Female,Tablet,Top,Food,Dark lava,#483C32,72,60,50,Happy,Spring,180,1
659,User659,46.0,Male,Desktop,,Tech,Non-photo blue,#A4DDED,164,221,237,Angry,Spring,181,0
1296,User1296,34.0,,Tablet,Top,Food,Pale plum,#DDA0DD,221,160,221,Neutral,Spring,294,1
7962,User7962,58.0,,,Top,Tech,Candy apple red,#FF0800,255,8,0,Angry,Autumn,148,1
8788,User8788,46.0,,,,Sports,Pale cyan,#87D3F8,135,211,248,Angry,Spring,15,0
5631,User5631,64.0,Male,Mobile,,Home_Decor,Turquoise,#40E0D0,64,224,208,Sad,Autumn,151,0
5520,User5520,,Non-Binary,Desktop,Bottom,Fashion,Very light malachite green,#64E986,100,233,134,Sad,Winter,199,1
6573,User6573,55.0,Non-Binary,,Side,Tech,Payne's grey,#536878,83,104,120,Neutral,Autumn,80,1
2555,User2555,,Non-Binary,Tablet,Bottom,Tech,Super pink,#CF6BA9,207,107,169,Sad,Winter,164,1
6495,User6495,,Non-Binary,Tablet,Bottom,Fashion,Mint green,#98FF98,152,255,152,Angry,Spring,104,1
119,User119,59.0,,Tablet,,Tech,Smalt (Dark powder blue),#003399,0,51,153,Happy,Spring,120,1
9905,User9905,,Non-Binary,Tablet,Top,Home_Decor,French bistre,#856D4D,133,109,77,Neutral,Winter,87,1
7526,User7526,,,,Side,Fashion,Medium aquamarine,#66DDAA,102,221,170,Happy,Monsoon,67,1
4742,User4742,31.0,Male,,Bottom,Fashion,Lavender pink,#FBAED2,251,174,210,Angry,Autumn,136,1
9476,User9476,,,Tablet,Bottom,Home_Decor,Brown-nose,#6B4423,107,68,35,Neutral,Summer,252,0
2387,User2387,,,Mobile,,Home_Decor,Cyber yellow,#FFD300,255,211,0,Happy,Spring,135,1
6886,User6886,43.0,Male,Mobile,Bottom,Fashion,Grizzly,#885818,136,88,24,Neutral,Autumn,162,1
775,User775,,Female,Mobile,Top,Home_Decor,University of California Gold,#B78727,183,135,39,Angry,Autumn,220,1
9842,User9842,43.0,Non-Binary,Mobile,Top,Home_Decor,Mimi Pink,#FFDAE9,255,218,233,Neutral,Spring,38,1
7544,User7544,,Female,Mobile,Top,Home_Decor,Glaucous,#6082B6,96,130,182,Angry,Winter,283,1
7973,User7973,28.0,Female,Mobile,Bottom,Fashion,Turkish rose,#B57281,181,114,129,Neutral,Spring,19,1
5444,User5444,22.0,,Tablet,Bottom,Tech,Stizza,#990000,153,0,0,Neutral,Autumn,119,0
6886,User6886,43.0,Male,Mobile,Bottom,Food,Smoky Topaz,#933D41,147,61,65,Sad,Monsoon,61,1
6287,User6287,40.0,,Tablet,Bottom,Fashion,Teal,#008080,0,128,128,Angry,Winter,146,1
5566,User5566,,,Mobile,Bottom,Food,Maastricht Blue,#001C3D,0,28,61,Calm,Spring,211,1
8726,User8726,62.0,Female,Desktop,Side,Home_Decor,Jazzberry jam,#A50B5E,165,11,94,Neutral,Summer,144,1
3339,User3339,43.0,Male,Desktop,Bottom,Home_Decor,Hot magenta,#FF1DCE,255,29,206,Happy,Spring,111,0
345,User345,23.0,,,Bottom,Tech,Burnt umber,#8A3324,138,51,36,Sad,Autumn,295,0
400,User400,52.0,Non-Binary,Tablet,,Home_Decor,Majorelle Blue,#6050DC,96,80,220,Sad,Autumn,82,1
6758,User6758,,,,Top,Food,Amber,#FFBF00,255,191,0,Neutral,Summer,6,0
3573,User3573,42.0,,,,Fashion,Shampoo,#FFCFF1,255,207,241,Calm,Winter,278,0
3014,User3014,,,Mobile,Top,Fashion,Heliotrope gray,#AA98A9,170,152,168,Sad,Autumn,39,1
4274,User4274,32.0,Female,Desktop,Top,Tech,Medium vermilion,#D9603B,217,96,59,Angry,Winter,269,0
1325,User1325,,,Desktop,,Food,Brown (web),#A52A2A,165,42,42,Neutral,Winter,222,1
6365,User6365,,,Tablet,Bottom,Home_Decor,Madder Lake,#CC3336,204,51,54,Neutral,Spring,71,1
3231,User3231,32.0,,Mobile,Side,Sports,Majorelle Blue,#6050DC,96,80,220,Calm,Winter,73,0
2725,User2725,,Non-Binary,Mobile,Top,Tech,Red (Pantone),#ED2939,237,41,57,Angry,Autumn,228,0
58,User58,,Female,,Top,Tech,Old gold,#CFB53B,207,181,59,Angry,Autumn,298,1
7422,User7422,20.0,Female,Desktop,Top,Sports,Black,#000000,0,0,0,Calm,Monsoon,207,1
6700,User6700,32.0,Female,Mobile,Side,Fashion,Eucalyptus,#44D7A8,68,215,168,Happy,Winter,85,0
1710,User1710,37.0,,Tablet,,Fashion,Mauvelous,#EF98AA,239,152,170,Angry,Monsoon,70,1
3915,User3915,,Female,Desktop,Side,Fashion,Gold (web) (Golden),#FFD700,255,215,0,Happy,Spring,284,1
7099,User7099,22.0,Female,Mobile,,Sports,French sky blue,#77B5FE,119,181,254,Happy,Monsoon,265,1
1804,User1804,,,Tablet,Top,Home_Decor,Outrageous Orange,#FF6E4A,255,110,74,Neutral,Winter,281,0
4322,User4322,,Non-Binary,Mobile,Side,Home_Decor,Dark jungle green,#1A2421,26,36,33,Neutral,Autumn,10,0
4021,User4021,,,,Side,Food,Sunray,#E3AB57,227,171,87,Sad,Spring,136,1
9789,User9789,36.0,,Tablet,Side,Food,Vivid sky blue,#00CCFF,0,204,255,Neutral,Winter,269,1
4950,User4950,,Male,Mobile,Side,Fashion,Spring bud,#A7FC00,167,252,0,Angry,Spring,72,1
5596,User5596,,,Tablet,,Sports,Quartz,#51484F,81,72,79,Angry,Summer,130,1
4981,User4981,,Male,,Bottom,Tech,Maize,#FBEC5D,251,236,93,Happy,Winter,175,1
373,User373,34.0,Female,Mobile,,Home_Decor,Dim gray,#696969,105,105,105,Angry,Summer,33,1
8853,User8853,,Female,Mobile,Top,Sports,Turquoise green,#A0D6B4,160,214,180,Neutral,Monsoon,180,0
3117,User3117,21.0,,,,Food,Fashion fuchsia,#F400A1,244,0,161,Neutral,Winter,296,1
6296,User6296,29.0,,,Bottom,Home_Decor,Blue-gray,#6699CC,102,153,204,Neutral,Summer,109,1
6906,User6906,,Non-Binary,Mobile,Top,Home_Decor,Dark taupe,#483C32,72,60,50,Calm,Autumn,49,1
3801,User3801,26.0,Non-Binary,Desktop,Side,Sports,Fluorescent pink,#FF1493,255,20,147,Angry,Monsoon,105,1
6268,User6268,,,Desktop,Top,Food,Telemagenta,#CF3476,207,52,118,Sad,Winter,230,1
9516,User9516,28.0,Female,Desktop,Top,Sports,Dogwood rose,#D71868,215,24,104,Angry,Winter,108,1
3957,User3957,62.0,,Mobile,Bottom,Tech,Brilliant rose,#FF55A3,255,85,163,Angry,Autumn,266,0
7144,User7144,,Non-Binary,Mobile,Bottom,Home_Decor,Purple Heart,#69359C,105,53,156,Calm,Autumn,257,0
2291,User2291,53.0,,Tablet,Bottom,Sports,Pale gold,#E6BE8A,230,190,138,Angry,Summer,169,0
7962,User7962,58.0,,Tablet,Top,Sports,Cyan-blue azure,#4682BF,70,130,191,Happy,Summer,296,1
2156,User2156,46.0,Female,Tablet,Side,Tech,Egyptian blue,#1034A6,16,52,166,Neutral,Summer,216,1
1284,User1284,42.0,Female,Tablet,Top,Sports,Pink lace,#FFDDF4,255,221,244,Neutral,Spring,148,0
813,User813,,,Tablet,Top,Home_Decor,Fuchsia purple,#CC397B,204,57,123,Calm,Monsoon,240,1
7507,User7507,,,,Top,Fashion,French mauve,#D473D4,212,115,212,Neutral,Winter,26,1
3846,User3846,38.0,Non-Binary,,Bottom,Fashion,Winter Sky,#FF007C,255,0,124,Happy,Monsoon,73,1
2934,User2934,26.0,Non-Binary,Desktop,Top,Food,Zomp,#39A78E,57,167,142,Calm,Autumn,73,1
1144,User1144,53.0,Female,Desktop,Bottom,Tech,Amaranth red,#D3212D,211,33,45,Sad,Monsoon,250,0
2297,User2297,57.0,,Tablet,Side,Food,Coffee,#6F4E37,111,78,55,Neutral,Monsoon,67,1
3203,User3203,,,Tablet,Bottom,Fashion,Yellow rose,#FFF000,255,240,0,Angry,Summer,241,0
5302,User5302,,,,Bottom,Tech,Falu red,#801818,128,24,24,Happy,Autumn,23,0
2691,User2691,,Non-Binary,Desktop,Bottom,Sports,Satin sheen gold,#CBA135,203,161,53,Happy,Monsoon,235,1
5590,User5590,,Non-Binary,Mobile,Side,Sports,Stizza,#990000,153,0,0,Neutral,Winter,233,0
8726,User8726,62.0,Female,Desktop,Side,Home_Decor,Carmine pink,#EB4C42,235,76,66,Sad,Summer,131,1
9504,User9504,,,,Top,Fashion,Teal,#008080,0,128,128,Angry,Monsoon,150,1
7353,User7353,,,Tablet,Top,Sports,Violet-red,#F75394,247,83,148,Sad,Autumn,118,0
9806,User9806,58.0,Male,,Bottom,Tech,Coral Reef,#FD7C6E,253,124,110,Sad,Winter,247,1
3973,User3973,,Female,Mobile,Side,Sports,Amaranth purple,#AB274F,171,39,79,Neutral,Autumn,149,0
4474,User4474,,Female,Tablet,,Food,Medium champagne,#F3E5AB,243,229,171,Angry,Autumn,45,0
7775,User7775,,,,Top,Food,Thulian pink,#DE6FA1,222,111,161,Neutral,Autumn,165,0
2290,User2290,41.0,,,Top,Food,Chinese violet,#856088,133,96,136,Neutral,Spring,81,1
9771,User9771,,Female,Tablet,Bottom,Food,Aero,#7CB9E8,124,185,232,Happy,Winter,172,0
606,User606,,,Desktop,Bottom,Food,Volt,#CEFF00,205,255,0,Neutral,Autumn,288,1
4057,User4057,,,Desktop,Side,Home_Decor,Pale spring bud,#ECEBBD,236,235,189,Calm,Spring,114,1
188,User188,56.0,,Tablet,,Food,Cinereous,#98817B,152,129,123,Angry,Summer,199,1
8147,User8147,,Female,Desktop,Top,Home_Decor,Pink lace,#FFDDF4,255,221,244,Happy,Spring,232,1
5100,User5100,42.0,,Mobile,Side,Home_Decor,Green (Munsell),#00A877,0,168,119,Angry,Summer,171,1
277,User277,59.0,Male,Desktop,Top,Sports,Heart Gold,#808000,128,128,0,Happy,Spring,25,1
860,User860,29.0,,Tablet,Bottom,Tech,Maximum Red Purple,#A63A79,166,58,121,Calm,Autumn,169,0
4620,User4620,43.0,Non-Binary,Mobile,,Food,Pink raspberry,#980036,152,0,54,Neutral,Spring,134,1
2373,User2373,31.0,,,,Tech,Tiger's eye,#E08D3C,224,141,60,Happy,Spring,266,1
5499,User5499,23.0,,Mobile,Top,Fashion,Dark gray (X11),#A9A9A9,169,169,169,Happy,Autumn,56,0
1873,User1873,41.0,Non-Binary,Tablet,,Home_Decor,Shocking pink (Crayola),#FF6FFF,255,111,255,Happy,Summer,265,0
7471,User7471,,,Mobile,Bottom,Fashion,Sunglow,#FFCC33,255,204,51,Calm,Autumn,179,1
6679,User6679,,Male,Tablet,Bottom,Home_Decor,Medium lavender magenta,#DDA0DD,221,160,221,Angry,Winter,100,1
7507,User7507,,,,Top,Food,Purple taupe,#50404D,80,64,77,Calm,Spring,44,1
7631,User7631,47.0,Male,,,Fashion,Lilac,#C8A2C8,200,162,200,Happy,Winter,213,0
7313,User7313,,Non-Binary,Mobile,Side,Sports,Rufous,#A81C07,168,28,7,Happy,Autumn,146,1
1041,User1041,37.0,,Mobile,,Fashion,Mandarin,#F37A48,243,122,72,Neutral,Autumn,262,1
5142,User5142,,,,Side,Home_Decor,Pastel magenta,#F49AC2,244,154,194,Calm,Monsoon,171,0
8956,User8956,,Male,Tablet,,Home_Decor,Shampoo,#FFCFF1,255,207,241,Calm,Winter,195,1
5756,User5756,51.0,Non-Binary,Tablet,Top,Tech,Blizzard Blue,#ACE5EE,172,229,238,Sad,Monsoon,123,1
7036,User7036,28.0,Non-Binary,Desktop,Side,Fashion,Purple (HTML),#800080,128,0,128,Angry,Winter,150,0
3192,User3192,,Male,,Bottom,Sports,Italian sky blue,#B2FFFF,178,255,255,Sad,Monsoon,133,0
6573,User6573,55.0,Non-Binary,,,Food,Charleston green,#232B2B,35,43,43,Sad,Monsoon,149,1
2333,User2333,28.0,,,Side,Tech,Flirt,#A2006D,162,0,109,Angry,Winter,58,0
7198,User7198,42.0,Male,Tablet,Bottom,Fashion,Pale robin egg blue,#96DED1,150,222,209,Neutral,Autumn,126,0
1067,User1067,61.0,,Tablet,Bottom,Tech,Green-yellow,#ADFF2F,173,255,47,Neutral,Summer,128,0
8278,User8278,,,Mobile,Top,Fashion,Pale brown,#987654,152,118,84,Angry,Autumn,171,1
8338,User8338,,Female,Mobile,,Food,Lime (web) (X11 green),#00FF00,0,255,0,Angry,Summer,147,0
7783,User7783,,,Tablet,Bottom,Food,Cerulean blue,#2A52BE,42,82,190,Calm,Winter,26,0
9967,User9967,,,,,Sports,Dodger blue,#1E90FF,30,144,255,Calm,Spring,280,1
7962,User7962,58.0,,Tablet,Top,Tech,Smokey Topaz,#832A0D,131,42,34,Calm,Autumn,281,1
